Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO
Date,,,,,,
2018-12-01,21.09223747253418,25.42799949645996,26.159000396728516,21.76099967956543,24.520000457763672,978162000
2019-01-01,22.485511779785156,26.825000762939453,27.375,23.033000946044922,24.885000228881836,749381000
2019-02-01,23.08148956298828,27.535999298095703,28.663000106811523,26.48900032043457,26.915000915527344,415092000
2019-03-01,25.206403732299805,30.070999145507812,30.329999923706055,25.920000076293945,27.773000717163086,726924000
2019-04-01,26.927642822265625,31.84000015258789,32.244998931884766,29.975000381469727,30.31100082397461,407661000
2019-05-01,21.281633377075195,25.163999557495117,32.31999969482422,25.009000778198242,32.04999923706055,642145000
2019-06-01,24.344816207885742,28.785999298095703,29.174999237060547,25.1200008392334,25.2549991607666,737100000
2019-07-01,24.76009178161621,28.999000549316406,30.575000762939453,27.240999221801758,30.167999267578125,520257000
2019-08-01,24.132526397705078,28.263999938964844,29.781999588012695,26.25,28.913000106811523,452777000
2019-09-01,23.571561813354492,27.60700035095215,30.232999801635742,27.0,28.0,516459000
2019-10-01,25.2343692779541,29.28499984741211,29.408000946044922,26.722000122070312,27.82699966430664,421659000
2019-11-01,27.24726104736328,31.621000289916992,32.56700134277344,29.208999633789062,29.298999786376953,407842000
2019-12-01,27.23088264465332,31.601999282836914,33.119998931884766,30.312999725341797,31.77199935913086,517592000
2020-01-01,26.561450958251953,30.516000747680664,33.15800094604492,29.8799991607666,31.93199920654297,585943000
2020-02-01,23.7291316986084,27.261999130249023,32.56999969482422,26.27400016784668,30.562999725341797,458786000
2020-03-01,20.63743019104004,23.709999084472656,28.847999572753906,15.567000389099121,27.676000595092773,1195556000
2020-04-01,24.043960571289062,27.16200065612793,27.698999404907227,21.968000411987305,22.798999786376953,619989000
2020-05-01,25.783390045166016,29.12700080871582,29.200000762939453,25.475000381469727,26.600000381469727,419535000
2020-06-01,27.93798065185547,31.56100082397461,32.81100082397461,28.73699951171875,29.04199981689453,652276000
2020-07-01,28.327754974365234,31.674999237060547,32.43299865722656,30.417999267578125,31.51099967956543,379233000
2020-08-01,31.0465087890625,34.71500015258789,35.05799865722656,31.72800064086914,31.799999237060547,310241000
2020-09-01,32.58206558227539,36.43199920654297,37.895999908447266,34.347999572753906,35.0,518809000
2020-10-01,31.553373336791992,34.9630012512207,38.779998779296875,34.44200134277344,36.89799880981445,337378000
2020-11-01,36.241756439208984,40.15800094604492,40.215999603271484,34.66600036621094,35.50400161743164,300997000
2020-12-01,39.51504135131836,43.78499984741211,43.849998474121094,39.810001373291016,40.34600067138672,401600000
2021-01-01,41.00310516357422,45.04999923706055,47.0,42.05400085449219,43.93299865722656,321317000
2021-02-01,42.76609802246094,46.98699951171875,49.513999938964844,45.35900115966797,45.584999084472656,317522000
2021-03-01,42.20088577270508,46.36600112915039,49.08599853515625,41.92599868774414,47.970001220703125,724725000
2021-04-01,41.846466064453125,45.619998931884766,48.9640007019043,44.900001525878906,47.207000732421875,405583000
2021-05-01,43.32604217529297,47.233001708984375,47.46200180053711,41.91400146484375,45.974998474121094,355018000
2021-06-01,43.7397346496582,47.683998107910156,47.85900115966797,45.84400177001953,47.54399871826172,377423000
2021-07-01,44.87345886230469,48.540000915527344,49.402000427246094,45.57099914550781,47.784000396728516,323364000
2021-08-01,45.96525573730469,49.72100067138672,50.78499984741211,46.26599884033203,48.904998779296875,264378000
2021-09-01,44.83000183105469,48.49300003051758,51.06999969482422,48.448001861572266,49.62699890136719,372981000
2021-10-01,49.51116943359375,53.16699981689453,53.606998443603516,47.27799987792969,48.78499984741211,341653000
2021-11-01,51.560821533203125,55.36800003051758,57.72100067138672,52.49300003051758,53.034000396728516,343703000
2021-12-01,61.965553283691406,66.54100036621094,67.7760009765625,54.400001525878906,56.347999572753906,602756000
2022-01-01,54.90843200683594,58.5880012512207,67.21900177001953,51.34000015258789,66.63200378417969,627019000
2022-02-01,55.05463409423828,58.74399948120117,61.4640007019043,54.902000427246094,58.58700180053711,451717000
2022-03-01,59.013343811035156,62.96799850463867,64.53099822998047,56.361000061035156,58.479000091552734,552952000
2022-04-01,52.30854034423828,55.43899917602539,63.672000885009766,55.34000015258789,63.16899871826172,425646000
2022-05-01,54.73719787597656,58.01300048828125,60.900001525878906,51.24399948120117,55.7140007019043,609803000
2022-06-01,45.837791442871094,48.58100128173828,59.09400177001953,48.07099914550781,58.757999420166016,468282000
2022-07-01,50.94318389892578,53.54800033569336,53.78300094604492,46.39099884033203,47.941001892089844,394534000
2022-08-01,47.48310470581055,49.9109992980957,56.055999755859375,49.65399932861328,53.143001556396484,398705000
2022-09-01,42.24114227294922,44.4010009765625,53.125999450683594,44.36399841308594,49.14699935913086,573525000
2022-10-01,45.10015869140625,47.012001037597656,48.970001220703125,41.50699996948242,44.92399978637695,481500000
2022-11-01,52.862117767333984,55.10300064086914,55.16600036621094,44.13600158691406,47.58000183105469,460743000
2022-12-01,53.63917541503906,55.91299819946289,58.564998626708984,51.60499954223633,55.10300064086914,533563000
2023-01-01,56.590206146240234,58.500999450683594,60.16699981689453,54.999000549316406,56.5,445594000
2023-02-01,57.487892150878906,59.42900085449219,61.70100021362305,57.209999084472656,58.356998443603516,376142000
2023-03-01,62.05855941772461,64.15399932861328,64.8499984741211,58.612998962402344,59.400001525878906,602645000
2023-04-01,61.039878845214844,62.650001525878906,64.42400360107422,60.323001861572266,63.900001525878906,313005000
2023-05-01,78.71951293945312,80.7959976196289,92.1780014038086,60.12900161743164,62.650001525878906,702882000
2023-06-01,84.513671875,86.74299621582031,88.99500274658203,77.63800048828125,80.06199645996094,737363000
2023-07-01,88.02190399169922,89.86499786376953,92.31800079345703,84.43299865722656,86.86199951171875,489146000
2023-08-01,90.39619445800781,92.28900146484375,92.36699676513672,81.19999694824219,89.89800262451172,503589000
2023-09-01,81.3545150756836,83.05799865722656,90.18699645996094,79.50900268554688,90.18699645996094,480275000
2023-10-01,82.8602294921875,84.13700103759766,92.59100341796875,80.89099884033203,82.90599822998047,462210000
2023-11-01,91.16820526123047,92.572998046875,99.98699951171875,83.55699920654297,84.19999694824219,605942000
2023-12-01,109.93109893798828,111.625,115.18199920654297,90.30999755859375,92.24600219726562,925405000
